,tag,name,nameColor,icon,trophies,rank,club
150,#289YVRL0Y,ж Mєℓєє ж,0xff1ba5f5,28000004,1050,151,B T H Alfa
151,#2ULUP8VG9,ぜ|КеКzzz🌖,0xffff9727,28000003,1050,152,ᴅᴀɪʟʏ
152,#L0V0GVUVR,Invincible,0xffcb5aff,28000191,1049,153,i will be back
153,#2G8YV2V,FrB|Adrien⚜,0xff4ddba2,28000140,1049,154,Ex0tic-E-Sport
154,#GCP9CGRV,TheMystic,0xffff8afb,28000024,1049,155,Beyond Forest
155,#99RCQCG8V,WE Cypek,0xffff8afb,28000293,1049,156,Poland Esports
156,#2P2VY2U99,Chen,0xffa8e132,28000135,1049,157,In My Mind
157,#VGPLRCVQ,VNeS | Buzko,0xffff8afb,28000346,1049,158,Talents
158,#2PGRYULC0,◆Janđrø■,0xff1ba5f5,28000259,1049,159,No Mercy
159,#2YGU9VVRV,CR|Jalilツ,0xfff9c908,28000221,1049,160,
160,#9909QQGLY,KailuRex80,0xffa8e132,28000211,1049,161,OverComingUNV😈
161,#9LLGG8C90,LA|Enuś,0xffa2e3fe,28000150,1049,162,Gold Team B
162,#C89LLQL2,小秦,0xffa8e132,28000339,1049,163,
163,#LUP0QRC8,L1S|D4NTE❦,0xffff9727,28000129,1047,164,Mini Me’s
164,#8JV08U8GR,NightMare❤️‍🔥,0xffcb5aff,28000280,1046,165,NHY E-SporTS
165,#8JGPPVY8G,L1S|ITACHI❦,0xfff9c908,28000132,1046,166,Katze 🐱🐈
166,#2QCVLV2Q,Psychopant💧,0xffff8afb,28000334,1045,167,7 Dwarves
167,#C2CULQP0,❤️‍🔥Mazoex♛,0xff1ba5f5,28000314,1042,168,VV eSport
168,#GVJ82JR8,Kazumi,0xffcb5aff,28000291,1042,169,Ex0tic-E-Sport
169,#2P088J29C,Matt,0xffff8afb,28000333,1041,170,<c5>Just Us</c>
170,#28QCGCU28,🦀,0xfff9c908,28000242,1041,171,McDonald's
171,#9VP2R0P9,ToxicZan,0xff1ba5f5,28000352,1038,172,Real Ones
172,#CUJQRCQJ,PineappleZ,0xfff9c908,28000230,1038,173,<c5>Just Us</c>
173,#RC09Y2P2,buenardo bro,0xffffffff,28000191,1037,174,Family Stars
174,#920PC9CVC,AlOnE_DaRk,0xffff9727,28000348,1034,175,NHY E-SporTS
175,#2UGYQURUG,HeGs:)🇹🇷❤️‍🔥,0xffcb5aff,28000018,1033,176,NHY E-SporTS
176,#9CG8LJU8,『ᴵ ᵃᵐⱧ₳₥Ⱬ₳🎭🥀』,0xffcb5aff,28000293,1033,177,Tribe Turkey
177,#YUYYLVJ,Perry💜Lukie,0xfff9c908,28000213,1032,178,NA Friends
178,#20L88L2J,FUT | LeNain,0xffff8afb,28000321,1032,179,A Few Good Men
179,#2L0G9RVQ9,CODE : YOUYOU,0xfff9c908,28000186,1032,180,Radiance
180,#JPJ2Q09L,MyS|JeTeNebel✈️,0xffffffff,28000208,1031,181,Brawl Birds🐤⚔️
181,#GU898VQ,Levi,0xffcb5aff,28000014,1030,182,Brawl King's
182,#89JUJUVYL,𝓓𝓸𝓻𝓪👻🐉,0xfff9c908,28000020,1029,183,❅︎Merryの家𓍄𓂃𓈒
183,#22PJGVJYJ,히치Luxito🥀,0xffffffff,28000321,1028,184,No Mercy
184,#9YPPRGGC0,かりんちゃん,0xffffffff,28000036,1027,185,A&N&D
185,#Q9GPRG8P8,いにばーにんぐっ🔥,0xffffffff,28000134,1027,186,rainy︎ ︎☂︎
186,#Q22UJ0J,Nitish,0xff4ddba2,28000112,1027,187,AR|FØRÇEᵏⁱˡˡ
187,#9YCVC8RQL,Hahn🧸❤️‍🔥,0xffffce89,28000272,1026,188,Dog Walkers
188,#2Y2JRQJYV,MadmaN,0xfff05637,28000064,1026,189,Sanay loh
189,#2JJGQPYLG,joaxis.<3,0xffffffff,28000095,1026,190,Elite Saiyan🔱
190,#28YCQ9809,why so clown?🤡,0xffffffff,28000330,1025,191,Tribe Turkey
191,#29UGLJV2G,Lёvi,0xfff9c908,28000244,1025,192,✌️✌️✌️
192,#2008RLPYC,ChrisG,0xff1ba5f5,28000081,1025,193,Hadel•Va•
193,#YLVUYG9J,★𝔇ㄚ𝒪☘︎,0xffcb5aff,28000135,1025,194,ØS|Esport🥀
194,#8R0QQPR99,♛︎해왕 포세이돈|바라🥀,0xffff8afb,28000108,1024,195,🔥Blaze Soul🔥
195,#8Q2YJVCRP,Mk~K¡ll∆r¿,0xfff9c908,28000282,1024,196,The Insects
196,#90V9VYJ8C,しょうけい,0xfff05637,28000242,1024,197,なかよし部
197,#PJGGV2Q80,LG | charlz,0xffff8afb,28000244,1023,198,Dog Walkers
198,#JQCV9PCV,ЯvG★Complex,0xffffffff,28000135,1023,199,Revenge Gaming
199,#2PLVJ0GLV,Sniper🐙,0xffff9727,28000244,1022,200,Brawl Kings
