,tag,name,nameColor,icon,trophies,rank,club
162,#VUQV0ULV,𝓚𝔂𝔀𝔂,0xffcb5aff,28000031,1191,163,Beyond Fresh
163,#PUQ892PJ2,Ruben💞Solo,0xffff8afb,28000118,1191,164,NA|Legends❤️‍🩹
164,#Y9CJCQ0YJ,愛~TitoZ♕,0xffcb5aff,28000001,1189,165,HeadShoterZ💣
165,#QGQRGGP2C,am lesbian,0xffcb5aff,28000041,1187,166,Support Team 2
166,#20J9PYQUY,S!imy Kazya,0xfff05637,28000110,1186,167,Cipher Pol
167,#2RU0JLVCY,Abacaxi💘,0xffffffff,28000000,1182,168,★the Players★
168,#9V8QV9Y82,𝗗un𝗛ill 🧸💛,0xffff9727,28000170,1180,169,<c5>OG Mute</c>
169,#LGY8VJ2PU,通りすがりのえんどうたん☪️,0xffffffff,28000022,1180,170,めろんぱん食堂
170,#YGVG98YYQ,🔥Ashíllie봇🔥,0xffff9727,28000132,1180,171,💙💛UKRAINE✨
171,#8VPGUR90Y,MorteAosFranks,0xffa2e3fe,28000275,1178,172,Easy Ltda II
172,#99G0C9VVP,сдохла,0xffff9727,28000254,1178,173,ChillOut
173,#8Y2Y0GYYG,与田祐希𓃵,0xfff9c908,28000240,1175,174,Cipher Pol
174,#92J80YL2J,ГудБай👅,0xffffce89,28000014,1173,175,NotForgive
175,#2CGCYLPP2,愛ƚ͢ɢυιzιɴнo👻,0xffffffff,28000000,1169,176,
176,#9LPCGPV2L,卡尔| 𝖯𝖾𝗅𝗂🦂,0xfff05637,28000349,1165,177,Beyond Alpha
177,#8GGJ8JQJV,Zosia❤️‍🔥Me,0xffcb5aff,28000207,1165,178,NA|Legends❤️‍🩹
178,#GU220LGG,GHS|PatricK👻,0xffff8afb,28000211,1163,179,Ghost eSports
179,#Y2QVPP2R9,Анбалчат✈️🤍,0xffffffff,28000349,1161,180,はい「s❤️‍🔥World
180,#289009V98,asuibibi,0xff4ddba2,28000284,1160,181,PearlNight 🌘
181,#9J2JLUR8G,Aspect 🃏,0xffffffff,28000304,1159,182,7 Dwarves
182,#LJY9PR9R,✦Troper🍂,0xffffffff,28000132,1157,183,Emi's bar 🍻
183,#2PYR2LY0,lemoncbon 🍋,0xfff9c908,28000136,1156,184,vMoove
184,#2VC9V8JY,DC |Knox,0xffffffff,28000280,1155,185,Distant Legends
185,#220P8L82Q,メmiek🤍,0xffffffff,28000039,1154,186,DRS|Family
186,#JLJQ8CRY,ㅎㅇ,0xffffce89,28000095,1154,187,MSEW
187,#8PP9PRL28,san☦︎sŧefan🇮🇹,0xffcb5aff,28000274,1154,188,Wendetta Sqd♿
188,#980GJCYVQ,⭐GG|AMJAD☔☄,0xff4ddba2,28000341,1153,189,OG Mute
