,tag,name,badgeId,trophies,rank,memberCount
153,#2YG2VG088,FC OWEE 🌲🎄🌲,8000013,1363890,154,30
154,#QY2092JP,<c5>Troteek</c>,8000030,1363886,155,30
155,#2G82P2GJR,⭐️ LM |FAMILY🌍,8000002,1363553,156,28
156,#2PPYGC0P0,les picoleurs,8000033,1362456,157,30
157,#28U9G9GCL,sunlight,8000027,1362036,158,30
158,#2G8UPGCCQ,Patate|Esport,8000049,1361630,159,30
159,#2JJGLCVY8,Spirit-E-Sport,8000037,1361599,160,27
160,#28LG0VG2L,3*15,8000046,1361255,161,29
161,#2QL0QCVVJ,les bambi,8000053,1360731,162,30
162,#2RVR2RLY0,Aqua🐳Team,8000059,1357123,163,30
163,#2CPCPG28G,NarvaBack,8000059,1355805,164,29
164,#22V0UQRCR,MOPA 2,8000009,1355394,165,30
165,#2RYGJ92V2,AKATSUKI,8000036,1355138,166,30
166,#2C982JJ89,RK Esport,8000057,1354913,167,26
167,#2LPCVJPL9,Exodia,8000057,1354681,168,30
168,#29QV0J8VP,YF7_BS,8000023,1353526,169,29
169,#2QJ0QYJYV,AQS♧babouchka,8000023,1352465,170,29
170,#2PUC22C9Y,French king,8000023,1350980,171,29
171,#2JG0QRRP0,LPBS,8000006,1348125,172,30
172,#2QU0GYUP2,AIR FØRCE ØNE,8000011,1344397,173,29
173,#QQ8V9029,team fail,8000019,1338997,174,29
174,#2Y2QQJ80L,! Les Légendes!,8000059,1335453,175,30
175,#22YL08UQY,Cactus Team,8000013,1335182,176,29
176,#GQ2Y0G,French Kiss,8000007,1332840,177,30
177,#G88CGYGU,ltacosse,8000017,1332003,178,29
178,#2JCVJCVQC,NK|Supɾeɱɑcʮ,8000034,1331646,179,29
179,#28U8LY8VJ,BCB Stormy ⚡️,8000019,1331038,180,28
180,#2QC88URLU,Dieux Ermites,8000049,1330062,181,30
181,#RLJLRUV,7eme Compagnie,8000025,1329115,182,30
182,#LRGUQQV0,SK|club|pro,8000023,1328360,183,30
183,#2JPY0JQ2Q,⚡Super-Brawl⚡,8000019,1327656,184,30
184,#2JJ820VVR,Domination 🥀,8000025,1326751,185,30
185,#2CP8LC0GR,Carl-ito 🐸,8000045,1326733,186,28
186,#2L8Y2RQY8,La team Goat,8000025,1325551,187,28
187,#2PJU2LL0J,Bullet Club™,8000028,1324807,188,30
188,#2L2RJ2VJV,The Phœnix,8000037,1323946,189,30
189,#2JJLP2RQP,Galaxy team,8000023,1323481,190,30
190,#2QPPJG88Q,Team|sword,8000057,1323351,191,30
191,#CJY08JCP,Valhalla,8000019,1322173,192,29
192,#2GRYQQR0L,Les Bimbeless🎣,8000046,1320707,193,30
193,#2J9PVRQ80,Les Z’HérØs,8000040,1320610,194,30
194,#28JC0R0QC,LA QUILLASSE 3,8000023,1319827,195,30
195,#2CPQRCQJG,RaceView,8000045,1318312,196,30
196,#2CC99PV8L,JeTeMangeArmy,8000057,1318197,197,29
197,#2GCLLV2RQ,Ginette eSport,8000037,1317691,198,30
198,#2GR2UG92L,Kral E-sport,8000023,1316242,199,28
199,#R9L890Y,ChocolaTeam,8000029,1315591,200,30
