,tag,name,badgeId,trophies,rank,memberCount
114,#2JU2LYP88,Michi's Team,8000006,1198197,115,30
115,#209PPC9YU,Team LC|,8000018,1197157,116,30
116,#Y28VUG0G,los compas 🥺🥺,8000023,1195364,117,30
117,#J2YLJQGV,PERU-ELITE,8000004,1193721,118,30
118,#20VGQ2GR2,Fornais,8000007,1191708,119,30
119,#9PQV088R,REALG4LIFE,8000059,1185210,120,30
120,#U0UG80C8,Legendary⭐,8000014,1184007,121,30
121,#2C0ULPL9P,GSlow,8000059,1183821,122,30
122,#VC0C8PCJ,Los gatitos😺,8000015,1183176,123,30
123,#2YPJCUYU8,Team Perú 🇵🇪,8000029,1181122,124,30
124,#QQ8JUU2,Peru Rico Team,8000004,1178792,125,30
125,#2G8VP9J2U,☕CaféDeMañana²☕,8000036,1176365,126,26
126,#2CPQYG9J,PlayPerú👻,8000023,1175102,127,30
127,#2JGJLQGVG,IC | Team Brawl,8000006,1174843,128,30
128,#8YV090G,Hakuna Matata,8000005,1174637,129,30
129,#20PVPLV8,Master Latinos,8000025,1172573,130,27
130,#208VCC82G,×Club latam🌎,8000033,1172413,131,30
131,#22YQJ00JL,Empire of Perú,8000029,1169407,132,30
132,#22J8U2QQJ,star killer,8000059,1168660,133,30
133,#2JVPQJL28,JJ GANG 🤡,8000041,1168064,134,30
134,#2JRCGU8R2,team insanos 👻,8000057,1167085,135,30
135,#2RCUL2LJC,LA Gamma,8000014,1165942,136,30
136,#28CRRGP28,UNIÓN SOLAR☀️,8000018,1165762,137,30
137,#290YRL2J2,Never Trick,8000059,1165209,138,30
138,#2JL0JQ9C,Team Galx,8000023,1163743,139,30
139,#YL98GVV,pedafrasy,8000057,1161720,140,30
140,#YQ0YLC,Burning Legion,8000004,1159788,141,30
141,#2JLJR900J,Los Shupapis,8000035,1158882,142,30
142,#28PPQ882C,SV|SAVA₲E STØRM,8000023,1156681,143,30
143,#QPPPYP8C,TEAM_HD♥️,8000007,1155837,144,30
144,#2CRLYV0LV,ℓʙ|ᴘʀɪᴍᴇメ,8000049,1153178,145,30
145,#2R2L9YU0R,CHEESE TRIS,8000049,1153052,146,30
146,#P2CPGLCL,AM:)CLUB,8000004,1153047,147,30
147,#G2Q0GJP,Peru-Elite-Star,8000037,1153022,148,30
148,#CU09LYP9,Perú 1#,8000034,1152645,149,30
149,#20QY2RGYP,AmericaLatina,8000007,1151546,150,30
150,#2GV20JCPV,Brawl Club l,8000050,1150357,151,30
151,#2LLJ9VVY8,☆PANAS FRESCOS☆,8000057,1146670,152,29
152,#2QPR0V2RJ,D E S T I N Y🌛,8000023,1146056,153,30
153,#292VQRR92,GRAU⚽️,8000059,1145805,154,30
154,#QGGPUGC8,Bonnie's clubs,8000052,1143358,155,30
155,#LQ0VPL0U,Electro-swing,8000003,1142651,156,30
156,#2QRQR2CG2,ZonaVIP,8000000,1140310,157,30
157,#29YGYQQCP,LIL MONSEY🙏,8000029,1139810,158,30
158,#2RPJ9V0PP,Rechuchanboys,8000057,1137723,159,30
