,tag,name,badgeId,trophies,rank,memberCount
98,#2QR8VCGUY,<c5>봄날</c>,8000029,1303125,99,30
99,#JUPPUUR,ANG,8000002,1302824,100,30
100,#2JUC088QG,하얀악마들 2기,8000047,1301110,101,30
101,#2C0RVU8UG,Korea's CLUB,8000023,1300974,102,30
102,#2G9QUJ8V0,투게더,8000021,1300463,103,29
103,#2RLYJ9Y0Q,봐니와아이들,8000023,1299585,104,30
104,#2GRYQL9LR,<c9>꼰대의 민족</c>,8000023,1299486,105,30
105,#2L9CLYJ0J,<c7>Respect</c>,8000017,1297230,106,30
106,#22PR8L8U,딜넣는 도둑,8000026,1295484,107,30
107,#29G000RCL,⚡️ThundeR⚡️,8000007,1294731,108,30
108,#2CPURJ2RL,ᶜˡᵃˢˢ,8000039,1292603,109,30
109,#200P0Q802,Coca Cola Clan,8000006,1288924,110,30
110,#29RJJVRV0,B.F_ RoSe🌹,8000023,1287502,111,30
111,#902PQQ2Q,꽃가족💓#3,8000018,1285683,112,30
112,#29L2QVQ22,🤍XOXO🤍,8000039,1283655,113,30
113,#2QCJY2QU8,CURRENT,8000027,1281722,114,25
114,#2PPRRLU2C,choa#5,8000049,1280149,115,30
115,#2GLLPR80G,🌃MORTIS🌃,8000055,1277438,116,30
116,#20JGRJ8Y,클럽 #20JGRJ8Y,8000029,1276315,117,30
117,#GRQL2PJ9,KFORCE,8000009,1270930,118,30
118,#2G990VRQ9,Hăpi🌼,8000043,1270624,119,30
119,#2CLURLJ02,MORDERN,8000057,1269029,120,30
120,#2GGQG00LV,국제시장 | 천칭자리,8000014,1268992,121,30
121,#RPCQYVQ,대한브롤협회,8000018,1268895,122,30
122,#2GU8UCQPY,번창,8000002,1268780,123,30
123,#209QQYRPV,Coca Cola Clan,8000014,1267261,124,29
124,#2282VLR9,호구와트,8000018,1267163,125,30
125,#22LU2U9RG,Brother of Woni,8000002,1267093,126,29
126,#2PVR8GCCQ,Korea 브롤 연맹🇰🇷,8000003,1263383,127,30
127,#2JG0YYQVL,dawn star,8000052,1262492,128,30
128,#2R8JRQ0U0,Ever,8000033,1262488,129,30
129,#CJLL2PCP,choa#2,8000047,1262057,130,30
130,#22ULPP2G2,Korean,8000011,1262035,131,30
131,#LPRPLVUV,🥝키위🥝,8000035,1258860,132,30
