,tag,name,badgeId,trophies,rank,memberCount
175,#RGR998VC,EZ Ace,8000018,1070359,176,30
176,#QQYL888Y,Filthy Casuals,8000004,1069990,177,30
177,#2RPJ08RQC,The Duck Tapers,8000027,1069835,178,30
178,#RLYJG0YV,Frosty Gaming,8000057,1069630,179,30
179,#9RG9CYL,Wife eSports,8000010,1068866,180,30
180,#2JC0JQ9YQ,Autistikz,8000058,1065360,181,28
181,#2R00PLLLC,我们的家丶,8000037,1064246,182,30
182,#L0GGYY9L,MAIDENLESS LLC,8000057,1061884,183,30
183,#29YVC2C8Y,😶‍🌫️SWEETY™🏝,8000049,1061730,184,30
184,#2C02Y0YR2,Aubs Crew,8000023,1061438,185,30
185,#2R2Y8UV99,Bea's Club,8000016,1061238,186,30
186,#20Y2Q2J8P,Mountainous Hog,8000021,1059866,187,30
187,#292GQVPGV,❄️ICE❄️,8000008,1058098,188,30
188,#20VQGUPG0,Ontario Canada,8000019,1056393,189,30
189,#8RGU0R99,Bot Playz,8000050,1053248,190,30
190,#2GGCR0CQ9,chem team rules,8000029,1053214,191,30
191,#2GP2JRYPQ,обстрелкебами,8000043,1053050,192,29
192,#2RCQPUUJP,ADONIX,8000023,1052474,193,30
193,#2GVPQ82CQ,VG Mercury,8000006,1051322,194,30
194,#28Q2UPPVQ,CUT THE PIE,8000029,1051311,195,30
195,#29JJGUP8J,QC~Squad 🥵,8000006,1051211,196,29
196,#2GVQLQ0P8,Elite Assassins,8000058,1050824,197,30
197,#2R0J92QRP,THE CLUB,8000011,1050347,198,30
198,#Q0JUCJG,CreepyCrêpes*_*,8000039,1049134,199,30
199,#2C20092LY,Super Soaker,8000003,1048050,200,30
