,tag,name,badgeId,trophies,rank,memberCount
172,#20VJGCUGQ,Unreal_Fate🥀,8000059,1705975,173,30
173,#2GYC80LGP,Celestyn,8000025,1705523,174,30
174,#2CRY2GR9R,RAXENS~,8000059,1705479,175,29
175,#29880CGYG,Fiery ghosts🔥♥,8000033,1705299,176,30
176,#Q920J8PU,Assemble,8000037,1704308,177,30
177,#2G0JVJ2RG,鄭鄭的窩,8000051,1703899,178,30
178,#2QVRYQR9P,★Art of War★,8000032,1702722,179,30
179,#29VLQ0PRG,★SᴛᴀʀPʟᴀʏᴇʀs★,8000053,1702671,180,30
180,#2CGPRQVGR,QLASH Serbia,8000023,1701494,181,30
181,#299V2R28J,IMMORTAL SOULS,8000039,1701428,182,30
182,#2GP8899V8,Talents,8000037,1698892,183,29
183,#QGRCP2QL,🧀MUSSARELOS 2✨,8000049,1698321,184,30
184,#2CP2JYYC8,LA Souls,8000014,1698119,185,30
185,#YRCV8LY,DarkMasters,8000059,1698011,186,30
186,#QJUJ0JYJ,BN|Family💘,8000008,1697692,187,30
187,#2RCQ9CGQQ,STMN Esports,8000015,1697266,188,29
188,#20LYYJUGL,ASTRON eSports,8000014,1696755,189,29
189,#2L9VJCYJ2,New Dawn,8000057,1696640,190,30
190,#2GURLVQ29,AT|GALAXY XI,8000010,1696536,191,30
191,#YVYJG99V,Revenge Gaming,8000018,1696090,192,30
192,#2CCLQLJ88,SY Naoxx🐺,8000011,1696083,193,30
193,#202U9292P,<c5>HOR</c>IZON,8000059,1694926,194,29
194,#2Y9VCJVJV,<c7>NeOnシ︎</c>,8000029,1694200,195,30
195,#280RUJ8VR,Kremenets City,8000023,1693305,196,29
196,#29RG2J022,ATM☔️|Team🔥⚡️,8000034,1692993,197,30
197,#QPYYCQC,BrawlConQueso,8000049,1692679,198,29
198,#UQ8VQCYG,BLITZ Elite,8000029,1692194,199,30
199,#2G8CJP0QU,Fire❤️‍🔥Brawl,8000037,1691983,200,30
